,gene_name,entrez_id
9636,WASF3,10810
9637,PLAC9,219348
9638,NKX2-6,137814
9639,YIPF1,54432
9640,ACSL4,2182
9641,STOM,2040
9642,GUCY2D,3000
9643,HSPA1L,3305
9644,SUCO,51430
9645,VCPIP1,80124
9646,LAMA1,284217
9647,GPR75,10936
9648,BYSL,705
9649,AP4E1,23431
9650,NDST4,64579
9651,NOP9,161424
9652,OR4C11,219429
9653,TCEAL9,51186
9654,NR2E3,10002
9655,OVCH2,341277
9656,EID2,163126
9657,ADAMTS9,56999
9658,CYB5A,1528
9659,SHC3,53358
9660,CLDN10,9071
9661,GTF2IRD2B,389524
9662,GTF2A1L,11036
9663,C1orf68,100129271
9664,FAM3C,10447
9665,PROM2,150696
9666,DPP10,57628
9667,GAS2L3,283431
9668,ATP6V0E1,8992
9669,PASK,23178
9670,KCNMB3,27094
9671,DRAM2,128338
9672,RUSC1,23623
9673,SPRR4,163778
9674,TBX10,347853
9675,ZNF532,55205
9676,SYDE1,85360
9677,RBM27,54439
9678,FCER1G,2207
9679,GPR3,2827
9680,C10orf88,80007
9681,DSC3,1825
9682,ABI1,10006
9683,PHLDA3,23612
9684,GFRA2,2675
9685,TP53AIP1,63970
9686,CCDC197,256369
9687,RFX8,731220
9688,DAW1,164781
9689,KCNK16,83795
9690,COL26A1,136227
9691,ENGASE,64772
9692,RECK,8434
9693,DCAF8L2,347442
9694,IGSF9B,22997
9695,FZD6,8323
9696,PATZ1,23598
9697,TRIP4,9325
9698,PKHD1L1,93035
9699,FBXL16,146330
9700,C9orf24,84688
9701,RHPN2,85415
9702,ZFYVE27,118813
9703,JAGN1,84522
9704,SSX7,280658
9705,GXYLT1,283464
9706,C11orf21,29125
9707,KBTBD13,390594
9708,OR7A10,390892
9709,TADA2A,6871
9710,ZSCAN18,65982
9711,KLF15,28999
9712,SNTG1,54212
9713,KLHL34,257240
9714,VN1R4,317703
9715,CLDN20,49861
9716,WDR45B,56270
9717,WDR54,84058
9718,CDK5RAP2,55755
9719,RPS4X,6191
9720,TUBGCP5,114791
9721,MRRF,92399
9722,TMEM97,27346
9723,DHX30,22907
9724,MED1,5469
9725,SYT14,255928
9726,ABCD4,5826
9727,ST20-MTHFS,100528021
9728,MOCS2,4338
9729,SPG7,6687
9730,CLCN1,1180
9731,GOT1L1,137362
9732,GRK4,2868
9733,RAB3IL1,5866
9734,PRAMEF4,400735
9735,SCFD2,152579
9736,ZDHHC21,340481
9737,PANX3,116337
9738,DIAPH2,1730
9739,BEND7,222389
9740,CNGA4,1262
9741,VAC14,55697
9742,PRDX4,10549
9743,ABHD14A,25864
9744,ANKRD1,27063
9745,KRTAP5-8,57830
9746,TAF12,6883
9747,CRABP2,1382
9748,FGF7,2252
9749,XRCC4,7518
9750,AKR1C8P,340811
9751,TRPM5,29850
9752,TRIM64C,646754
9753,MRAP2,112609
9754,BUB1B,701
9755,NLRC5,84166
9756,RIMS1,22999
9757,MSS51,118490
9758,YIPF7,285525
9759,STRA8,346673
9760,BAHD1,22893
9761,CLEC17A,388512
9762,ERO1B,56605
9763,NPTN,27020
9764,SHISAL1,85352
9765,LSMEM2,132228
9766,STYX,6815
9767,CRYGC,1420
9768,EIF5A2,56648
9769,MRGPRF,116535
9770,PSIP1,11168
9771,SOX3,6658
9772,KRTAP10-9,386676
9773,ZNF551,90233
9774,GNA12,2768
9775,SYT2,127833
9776,TAF9B,51616
9777,ZDHHC1,29800
9778,RXYLT1,10329
9779,LCE6A,448835
9780,CHORDC1,26973
9781,DNMT1,1786
9782,ZFPM1,161882
9783,SSUH2,51066
9784,RAB3GAP2,25782
9785,IZUMO2,126123
9786,COX7B,1349
9787,CASQ2,845
9788,RPL5,6125
9789,AKAP17A,8227
9790,CYTH2,9266
9791,LCE1A,353131
9792,OR4E2,26686
9793,SYNE3,161176
9794,PYROXD1,79912
9795,MAP3K12,7786
9796,CHIA,27159
9797,KNTC1,9735
9798,RPAIN,84268
9799,ACAP1,9744
9800,GNB4,59345
9801,RGCC,28984
9802,OR8S1,341568
9803,TLN2,83660
9804,ANKRD23,200539
9805,IFNA8,3445
9806,NLRP2B,286430
9807,CT83,203413
9808,CAMK1,8536
9809,YBX1,4904
9810,NMUR2,56923
9811,CPA1,1357
9812,IL20,50604
9813,ELP3,55140
9814,SLC44A4,80736
9815,MET,4233
9816,AEBP2,121536
9817,FLCN,201163
9818,MAP3K21,84451
9819,ERICH6B,220081
9820,ERICH6,131831
9821,PTTG1,9232
9822,EMC4,51234
9823,RAB8A,4218
9824,SSX5,6758
9825,NFATC4,4776
9826,TRPM1,4308
9827,FCRLA,84824
9828,MIER2,54531
9829,AKR1B15,441282
9830,NUDT18,79873
9831,KCNJ10,3766
9832,CCDC63,160762
9833,AREL1,9870
9834,APH1B,83464
9835,C8A,731
9836,MYO1B,4430
9837,STAC2,342667
9838,AKR1B10,57016
9839,AGAP6,414189
9840,RSPO1,284654
9841,ESRP2,80004
9842,PCOLCE2,26577
9843,GPR151,134391
9844,ACE2,59272
9845,OR5K4,403278
9846,INSM2,84684
9847,CD5,921
9848,FLRT2,23768
9849,KCTD5,54442
9850,DMAP1,55929
9851,SUMO2,6613
9852,TUBGCP4,27229
9853,PEX1,5189
9854,HTRA3,94031
9855,ZNF614,80110
9856,COIL,8161
9857,SLC25A24,29957
9858,SHOC2,8036
9859,ZNF222,7673
9860,SLC7A10,56301
9861,VSIG10L,147645
9862,ARFGEF2,10564
9863,VEZT,55591
9864,ZNF154,7710
9865,ABHD6,57406
9866,CCL21,6366
9867,NOX4,50507
9868,GNPNAT1,64841
9869,TESC,54997
9870,KIFC2,90990
9871,ZNF579,163033
9872,NUFIP1,26747
9873,IGDCC3,9543
9874,EBLN2,55096
9875,TAS2R3,50831
9876,GAL3ST3,89792
9877,POU5F1,5460
9878,HOGA1,112817
9879,KMT2A,4297
9880,MED7,9443
9881,TYW5,129450
9882,TTLL6,284076
9883,ZYG11A,440590
9884,NRSN1,140767
9885,TRPC5OS,100329135
9886,MAN1B1,11253
9887,CAPS2,84698
9888,IMPA2,3613
9889,NECAB2,54550
9890,PHF23,79142
9891,FAM133B,257415
9892,GCNT3,9245
9893,TMPRSS11D,9407
9894,GPR21,2844
9895,CDH2,1000
9896,P2RY14,9934
9897,RNF133,168433
9898,BRCC3,79184
9899,TMEM185A,84548
9900,MYO6,4646
9901,ASMT,438
9902,TADA3,10474
9903,SEBOX,645832
9904,SDAD1,55153
9905,BEX1,55859
9906,HHEX,3087
9907,SLC25A17,10478
9908,ADSL,158
9909,GUCY1A2,2977
9910,BRAT1,221927
9911,RHOD,29984
9912,TP53I13,90313
9913,OR1L3,26735
9914,ITIH3,3699
9915,CLEC2A,387836
9916,HSPB7,27129
9917,FARSA,2193
9918,NUDT1,4521
9919,HPS1,3257
9920,LCTL,197021
9921,STAC3,246329
9922,ZNF606,80095
9923,MRS2,57380
9924,OR4C15,81309
9925,TM7SF3,51768
9926,CDK14,5218
9927,ZNF396,252884
9928,CYP4F12,66002
9929,RALGAPA1,253959
9930,SGK1,6446
9931,FAM177B,400823
9932,SYT12,91683
9933,GJB3,2707
9934,ADAMTS16,170690
9935,STIP1,10963
9936,MRPS31,10240
9937,ZDHHC2,51201
9938,NTN3,4917
9939,AJUBA,84962
9940,SLC38A3,10991
9941,OR2T5,401993
9942,SDHAF2,54949
9943,PSMA3,5684
9944,SNAPC5,10302
9945,AGFG1,3267
9946,SNX2,6643
9947,PNLIPRP1,5407
9948,CCDC68,80323
9949,VAMP5,10791
9950,BDH2,56898
9951,ALG6,29929
9952,SKP2,6502
9953,PUM2,23369
9954,SUSD3,203328
9955,ZNF790,388536
9956,COX7B2,170712
9957,GVQW3,100506127
9958,GABRR3,200959
9959,UBTD2,92181
9960,CCAR2,57805
9961,ZBTB8A,653121
9962,ZSWIM5,57643
9963,NPPC,4880
9964,ANXA3,306
9965,EFNA3,1944
9966,B3GNT5,84002
9967,PCDHGB6,56100
9968,SPDYE1,285955
9969,TSHR,7253
9970,RNF17,56163
9971,OR1F1,4992
9972,OR2F1,26211
9973,CT55,54967
9974,E2F5,1875
9975,TMEM219,124446
9976,IL36G,56300
9977,SBSN,374897
9978,MDGA1,266727
9979,OCIAD1,54940
9980,ZNF367,195828
9981,PHACTR1,221692
9982,ADH1C,126
9983,PTCRA,171558
9984,TAS2R7,50837
9985,SNX7,51375
9986,GADL1,339896
9987,UNC93B1,81622
9988,SIGIRR,59307
9989,AMER2,219287
9990,USP14,9097
9991,ARHGEF35,445328
9992,NUP210L,91181
9993,PRLHR,2834
9994,SDHB,6390
9995,SLC48A1,55652
9996,POTEM,641455
9997,ISLR,3671
9998,GGNBP2,79893
9999,WDR91,29062
10000,XAGE2,9502
10001,PHOSPHO1,162466
10002,IST1,9798
10003,RCOR2,283248
10004,PSMG2,56984
10005,ZNF845,91664
10006,SNX18,112574
10007,KIF11,3832
10008,CCDC62,84660
10009,UNC79,57578
10010,KRTAP13-2,337959
10011,OR2V1,26693
10012,C19orf18,147685
10013,HAUS4,54930
10014,TMPRSS6,164656
10015,MT2A,4502
10016,REG3G,130120
10017,CACNB2,783
10018,PELI1,57162
10019,TAS2R1,50834
10020,DUS2,54920
10021,MYH15,22989
10022,IL17C,27189
10023,QRFPR,84109
10024,DYNC2LI1,51626
10025,SEMA6A,57556
10026,ARAP1,116985
10027,VKORC1,79001
10028,ZNF23,7571
10029,SLC9A3R1,9368
10030,SLC30A2,7780
10031,NOL12,79159
10032,OR11G2,390439
10033,CCT3,7203
10034,ADH1A,124
10035,BRS3,680
10036,ZNF445,353274
10037,C2orf15,150590
10038,CYP3A7,1551
10039,CAPN6,827
10040,NEURL3,93082
10041,SCAF1,58506
10042,MAP1LC3A,84557
10043,GALR1,2587
10044,OR6V1,346517
10045,CCNG2,901
10046,STIM2,57620
10047,SYN1,6853
10048,CHRM3,1131
10049,ITGAX,3687
10050,RCSD1,92241
10051,RECQL5,9400
10052,SAA2,6289
10053,FAM9C,171484
10054,ARHGAP23,57636
10055,MTMR11,10903
10056,ID1,3397
10057,MS4A3,932
10058,RNF34,80196
10059,XK,7504
10060,M6PR,4074
10061,RSBN1L,222194
10062,IDH3B,3420
10063,SLITRK1,114798
10064,KLHL9,55958
10065,FCRL4,83417
10066,PPARGC1B,133522
10067,BMP2K,55589
10068,RBP1,5947
10069,A2ML1,144568
10070,LENG1,79165
10071,TLE1,7088
10072,DCAF6,55827
10073,ATP6V1G2,534
10074,STAM,8027
10075,PUM3,9933
10076,C5orf15,56951
10077,USP29,57663
10078,CCDC117,150275
10079,RGS9BP,388531
10080,TPST1,8460
10081,PZP,5858
10082,RAD18,56852
10083,KCTD21,283219
10084,LIPG,9388
10085,DNAJB9,4189
10086,USHBP1,83878
10087,SRPK2,6733
10088,NOMO1,23420
10089,RAB33A,9363
10090,CPPED1,55313
10091,ZC3H12C,85463
10092,MAPK7,5598
10093,VILL,50853
10094,PDCL2,132954
10095,JCHAIN,3512
10096,RPLP2,6181
10097,SMAD9,4093
10098,SYNJ1,8867
10099,TRAF7,84231
10100,KHDC3L,154288
10101,KCNE1,3753
10102,SLC25A19,60386
10103,MSX2,4488
10104,GCNT2,2651
10105,ZFY,7544
10106,LRRN4CL,221091
10107,TRAF2,7186
10108,SAP30BP,29115
10109,EEF1AKMT3,25895
10110,CRYGB,1419
10111,ZNF667,63934
10112,OR4F6,390648
10113,MXD3,83463
10114,ATP6V1H,51606
10115,ATP5MF-PTCD1,100526740
10116,KRT19,3880
10117,HBP1,26959
10118,SHMT1,6470
10119,ZNF140,7699
10120,MAGEA8,4107
10121,FAM71B,153745
10122,TCTA,6988
10123,ZBP1,81030
10124,CDON,50937
10125,ANKRD63,100131244
10126,MEP1B,4225
10127,FBN3,84467
10128,LIPE,3991
10129,CDK17,5128
10130,UBASH3B,84959
10131,UCHL5,51377
10132,ACY3,91703
10133,PAK3,5063
10134,ZNF85,7639
10135,HAUS3,79441
10136,PRB2,653247
10137,ZNF285,26974
10138,SPC24,147841
10139,SMARCC1,6599
10140,ANKRD49,54851
10141,POLM,27434
10142,KAZALD1,81621
10143,MCL1,4170
10144,MTA3,57504
10145,EPGN,255324
10146,SRM,6723
10147,FKBP15,23307
10148,PARP11,57097
10149,CDCA3,83461
10150,ACAD11,84129
10151,POLD2,5425
10152,RNPS1,10921
10153,SPATA46,284680
10154,KMT2C,58508
10155,TNFRSF10D,8793
10156,SETMAR,6419
10157,APBA2,321
10158,PRKCSH,5589
10159,OPRD1,4985
10160,SLC35C1,55343
10161,OR2K2,26248
10162,RNF5,6048
10163,VSIG4,11326
10164,ZNF296,162979
10165,NBPF20,100288142
10166,CNN1,1264
10167,NPPB,4879
10168,GDPD2,54857
10169,TEX30,93081
10170,HTR1A,3350
10171,SMIM3,85027
10172,SAA2-SAA4,100528017
10173,BTNL3,10917
10174,PARP10,84875
10175,SNRPA1,6627
10176,CFTR,1080
10177,LHFPL1,340596
10178,CHMP5,51510
10179,RNF187,149603
10180,C15orf62,643338
10181,ALDH2,217
10182,FRS3,10817
10183,CHRND,1144
10184,RIMS3,9783
10185,OR14A16,284532
10186,GJB4,127534
10187,BTG1,694
10188,HRC,3270
10189,UBE3D,90025
10190,RPL8,6132
10191,SPIN1,10927
10192,DMRT1,1761
10193,KLHL31,401265
10194,GPR180,160897
10195,CD1E,913
10196,NPHP4,261734
10197,MBP,4155
10198,CCNA1,8900
10199,GALK2,2585
10200,AKAP13,11214
10201,LITAF,9516
10202,GAB3,139716
10203,TDRD1,56165
10204,AASDHPPT,60496
10205,FKBP7,51661
10206,SGO2,151246
10207,GALNT4,8693
10208,KIN,22944
10209,MAVS,57506
10210,LRTM1,57408
10211,CCDC127,133957
10212,BICDL2,146439
10213,SIK3,23387
10214,PPP2R1A,5518
10215,ZNF607,84775
10216,CHMP4C,92421
10217,MALT1,10892
10218,TCF15,6939
10219,PGAM4,441531
10220,ZNF540,163255
10221,CENPO,79172
10222,PDCD6IP,10015
10223,RAC1,5879
10224,CTRB2,440387
10225,CLCN3,1182
10226,TEN1-CDK3,100529145
10227,SPDYE16,102723555
10228,HLA-F,3134
10229,EVC,2121
10230,CTNNA2,1496
10231,KRTAP2-2,728279
10232,MAST4,375449
10233,PPIF,10105
10234,SULT2A1,6822
10235,NOC4L,79050
10236,CCND1,595
10237,HIPK1,204851
10238,OR2T2,401992
10239,KDM2A,22992
10240,CCL8,6355
10241,GSTM1,2944
10242,RAD54L,8438
10243,COQ6,51004
10244,KRTAP16-1,100505753
10245,JADE2,23338
10246,KCTD8,386617
10247,GLCCI1,113263
10248,MGMT,4255
10249,TAS2R9,50835
10250,RABGGTB,5876
10251,ULBP3,79465
10252,BTC,685
10253,ZNF79,7633
10254,GOLGA6B,55889
10255,TCEAL1,9338
10256,EED,8726
10257,AVEN,57099
10258,PMS2,5395
10259,TMEM134,80194
10260,GYPB,2994
10261,NPY,4852
10262,ZNF580,51157
10263,FRAT1,10023
10264,ATP9A,10079
10265,PCDHGB5,56101
10266,GSTM5,2949
10267,MCMDC2,157777
10268,ITPRIPL2,162073
10269,COL1A2,1278
10270,SYNPR,132204
10271,IFNG,3458
10272,GATA5,140628
10273,ZNF624,57547
10274,OR8K5,219453
10275,ZC3H14,79882
10276,ZNF213,7760
10277,RNFT2,84900
10278,ZSCAN5B,342933
10279,SOWAHB,345079
10280,GRAMD1C,54762
10281,FTO,79068
10282,STAP1,26228
10283,HAMP,57817
10284,SERTAD4,56256
10285,ACBD3,64746
10286,CYP2C8,1558
10287,PLPPR1,54886
10288,MCRIP2,84331
10289,QTRT2,79691
10290,SEC61G,23480
10291,GRID2,2895
10292,ISCA1,81689
10293,ATP11C,286410
10294,MYRFL,196446
10295,PLPP1,8611
10296,POC1B,282809
10297,NAPEPLD,222236
10298,MYO5B,4645
10299,RDH14,57665
10300,APOL4,80832
10301,ANKRD50,57182
10302,CAPN11,11131
10303,INPP5D,3635
10304,ASH2L,9070
10305,REXO1,57455
10306,MRPL45,84311
10307,CCDC69,26112
10308,NEURL1,9148
10309,THSD1,55901
10310,GPC6,10082
10311,P4HA1,5033
10312,ATXN1,6310
10313,DNAH3,55567
10314,RAB3D,9545
10315,ERG,2078
10316,EFCAB3,146779
10317,TTL,150465
10318,MRPL21,219927
10319,SPG21,51324
10320,ZNF684,127396
10321,GARNL3,84253
10322,IP6K1,9807
10323,CETP,1071
10324,MRPL51,51258
10325,ZNF705E,100131539
10326,IL13RA2,3598
10327,STPG2,285555
10328,C17orf64,124773
10329,CHRNA10,57053
10330,TRIM39,56658
10331,TRPV5,56302
10332,UBE2N,7334
10333,ACTG2,72
10334,OR10G7,390265
10335,FCF1,51077
10336,STK35,140901
10337,FAM200B,285550
10338,SUSD6,9766
10339,CLEC12A,160364
10340,GZMM,3004
10341,TCEA1,6917
10342,CXCL9,4283
10343,LRRC10,376132
10344,PLD5,200150
10345,LHFPL4,375323
10346,SLC16A13,201232
10347,UNC13D,201294
10348,PLEKHA3,65977
10349,DPPA5,340168
10350,CYP7B1,9420
10351,LRP8,7804
10352,WNT5B,81029
10353,ABCB8,11194
10354,BTF3,689
10355,TNFRSF6B,8771
10356,G6PC3,92579
10357,RNF6,6049
10358,PPFIBP1,8496
10359,SI,6476
10360,TOGARAM1,23116
10361,DPY19L2,283417
10362,IL1RAP,3556
10363,CACTIN,58509
10364,DYNC1H1,1778
10365,BOD1L1,259282
10366,RPL11,6135
10367,FUBP3,8939
10368,PLPPR2,64748
10369,KCNJ2,3759
10370,ZNF628,89887
10371,ZNF317,57693
10372,SLC12A7,10723
10373,RAB22A,57403
10374,LYRM7,90624
10375,TRAPPC3L,100128327
10376,RCC1L,81554
10377,PPP2CB,5516
10378,PAGE2B,389860
10379,ZCCHC24,219654
10380,F2RL1,2150
10381,SRGAP2B,647135
10382,NUBP2,10101
10383,TAF15,8148
10384,PLD4,122618
10385,PHC3,80012
10386,RWDD3,25950
10387,SPATA3,130560
10388,RPS6KC1,26750
10389,HAUS8,93323
10390,DHX29,54505
10391,PDE7A,5150
10392,CACNA1F,778
10393,ALAD,210
10394,FYCO1,79443
10395,PHF19,26147
10396,KLHL13,90293
10397,AQR,9716
10398,ADH4,127
10399,SLC25A48,153328
10400,PHKA1,5255
10401,NPL,80896
10402,PIGR,5284
10403,RFX1,5989
10404,ANKRD46,157567
10405,UBAP2,55833
10406,PCNA,5111
10407,NAXE,128240
10408,DAPL1,92196
10409,TMEM238,388564
10410,STKLD1,169436
10411,ISM1,140862
10412,F9,2158
10413,LRP2BP,55805
10414,SGCE,8910
10415,ACER1,125981
10416,CCDC13,152206
10417,PGAP1,80055
10418,ZNF627,199692
10419,ADGRL2,23266
10420,S100A9,6280
10421,THBS1,7057
10422,FES,2242
10423,HLA-E,3133
10424,SULF1,23213
10425,LRRC34,151827
10426,MAGEF1,64110
10427,LCNL1,401562
10428,LSM10,84967
10429,ZNF629,23361
10430,GP1BB,2812
10431,C2CD4C,126567
10432,SMIM19,114926
10433,TMEM212,389177
10434,NAA50,80218
10435,IL17F,112744
10436,MAB21L3,126868
10437,GNA13,10672
10438,ZNF573,126231
10439,KLC3,147700
10440,FOXS1,2307
10441,CCDC192,728586
10442,SLC5A12,159963
10443,EVPLL,645027
10444,C5orf63,401207
10445,BUB1,699
10446,AP1G1,164
10447,PBLD,64081
10448,KCTD7,154881
10449,SAFB2,9667
10450,SETX,23064
10451,OR51V1,283111
10452,TCEA3,6920
10453,C1orf109,54955
10454,GJB2,2706
10455,OR2C3,81472
10456,KLRF1,51348
10457,CLDN15,24146
10458,PTGR2,145482
10459,TMEM156,80008
10460,GPR34,2857
10461,HAGH,3029
10462,MKNK1,8569
10463,FLT3LG,2323
10464,GEMIN2,8487
10465,TTBK1,84630
10466,AP4S1,11154
10467,LRRC18,474354
10468,WFDC5,149708
10469,SCLT1,132320
10470,TGFBR2,7048
10471,CAPZA2,830
10472,GCNT7,140687
10473,MMP17,4326
10474,PRR11,55771
10475,GNG7,2788
10476,CLPX,10845
10477,ABHD16B,140701
10478,ABCC9,10060
10479,TMPPE,643853
10480,FAM47B,170062
10481,LYST,1130
10482,FNIP1,96459
10483,WDR62,284403
10484,ATXN7L3,56970
10485,NKAPL,222698
10486,CGB1,114335
10487,FXR2,9513
10488,WDR43,23160
10489,UGT2B28,54490
10490,DEFB130A,245940
10491,KIAA1143,57456
10492,CHCHD2,51142
10493,LIMS1,3987
10494,GPR35,2859
10495,CD5L,922
10496,SNX17,9784
10497,BAK1,578
10498,OR1S1,219959
10499,ENTPD6,955
10500,HRH4,59340
10501,MRPS27,23107
10502,C2CD2L,9854
10503,NT5E,4907
10504,CBWD6,644019
10505,SLC39A3,29985
10506,EMILIN1,11117
10507,FLG2,388698
10508,GGA3,23163
10509,NDUFB11,54539
10510,VNN2,8875
10511,PSMG1,8624
10512,SLC30A3,7781
10513,COL25A1,84570
10514,ERLEC1,27248
10515,ZBBX,79740
10516,CDH9,1007
10517,ATL1,51062
10518,VEGFC,7424
10519,VGF,7425
10520,ARL6IP1,23204
10521,LY6D,8581
10522,RNF223,401934
10523,FCRLB,127943
10524,TMED2,10959
10525,RNF123,63891
10526,PDGFRB,5159
10527,WDR97,340390
10528,RGS3,5998
10529,MAB21L2,10586
10530,CDS1,1040
10531,PLEKHA1,59338
10532,CAVIN4,347273
10533,SBK2,646643
10534,MOB4,25843
10535,IFNAR1,3454
10536,CDK2AP2,10263
10537,UGT2B15,7366
10538,EEF1AKMT2,399818
10539,ZNF226,7769
10540,DYDC1,143241
10541,LGALSL,29094
10542,SPESP1,246777
10543,FBXO24,26261
10544,SLC37A1,54020
10545,CDCP2,200008
10546,DHCR24,1718
10547,ZNF610,162963
10548,DYRK1A,1859
10549,PRAP1,118471
10550,MORN4,118812
10551,CEP152,22995
10552,DOCK2,1794
10553,DNAI2,64446
10554,IDH3A,3419
10555,FKBP3,2287
10556,CENPF,1063
10557,SMIM22,440335
10558,TMCC3,57458
10559,EEF1AKMT1,221143
10560,EPG5,57724
10561,FSCN1,6624
10562,TUBB2A,7280
10563,KRTAP20-1,337975
10564,HLA-C,3107
10565,FAM50A,9130
10566,RASA1,5921
10567,SERPINA10,51156
10568,SUV39H1,6839
10569,LHX4,89884
10570,BSPH1,100131137
10571,HIGD1B,51751
10572,RNF4,6047
10573,ZNF16,7564
10574,SP3,6670
10575,AMHR2,269
10576,SRRM3,222183
10577,BAAT,570
10578,PLEC,5339
10579,RSL1D1,26156
10580,PRPH2,5961
10581,GSDMD,79792
10582,ZFP37,7539
10583,PRKAB2,5565
10584,TLN1,7094
10585,TMED6,146456
10586,ARHGEF12,23365
10587,IP6K3,117283
10588,DEFA1,1667
10589,DUSP4,1846
10590,RB1,5925
10591,RNF7,9616
10592,SLC25A6,293
10593,TMC6,11322
10594,ZSCAN32,54925
10595,IGFLR1,79713
10596,DDX54,79039
10597,JAKMIP1,152789
10598,MLH1,4292
10599,NETO2,81831
10600,RCOR3,55758
10601,SPATA22,84690
10602,KRTDAP,388533
10603,SLC5A4,6527
10604,LDHAL6B,92483
10605,GALM,130589
10606,RESP18,389075
10607,PSMD1,5707
10608,BRWD1,54014
10609,SPATA13,221178
10610,YPEL1,29799
10611,ZNF805,390980
10612,TBC1D20,128637
10613,BANF2,140836
10614,CAPN5,726
10615,PCDHB10,56126
10616,FITM1,161247
10617,XAGE5,170627
10618,ACRV1,56
10619,PPP2R1B,5519
10620,TMEM100,55273
10621,GSTM3,2947
10622,CYFIP2,26999
10623,LYPD3,27076
10624,ARPC4,10093
10625,CPAMD8,27151
10626,DNAH8,1769
10627,B3GAT1,27087
10628,SMOC2,64094
10629,WWOX,51741
10630,GLMP,112770
10631,RASA4,10156
10632,POTEB,100996331
10633,RTTN,25914
10634,PHEX,5251
10635,MTMR1,8776
10636,OTUB2,78990
10637,CELSR2,1952
10638,CRISP2,7180
10639,POLG,5428
10640,CBLB,868
10641,ABHD13,84945
10642,RUNX1T1,862
10643,LRRC24,441381
10644,CTDNEP1,23399
10645,CXCR6,10663
10646,CLDN34,100288814
10647,PPEF2,5470
10648,TEX29,121793
10649,GLYATL2,219970
10650,CRYL1,51084
10651,ZNF574,64763
10652,RAC3,5881
10653,CHPF,79586
10654,SMKR1,100287482
10655,MTX3,345778
10656,CAPN9,10753
10657,PEX13,5194
10658,AIF1L,83543
10659,TMEM141,85014
10660,CHERP,10523
10661,SFN,2810
10662,PDX1,3651
10663,CCNB2,9133
10664,CACNA1B,774
10665,TMPRSS9,360200
10666,NAE1,8883
10667,SLC1A4,6509
10668,GBF1,8729
10669,NFRKB,4798
10670,CCR8,1237
10671,FOLR3,2352
10672,COL28A1,340267
10673,MUSK,4593
10674,SIM1,6492
10675,MEFV,4210
10676,E2F2,1870
10677,SLC39A11,201266
10678,CD200R1L,344807
10679,SLC30A5,64924
10680,NEURL1B,54492
10681,TTF2,8458
10682,JTB,10899
10683,CALR,811
10684,ACOT1,641371
10685,FBXO17,115290
10686,DNAJB7,150353
10687,IL19,29949
10688,SMOX,54498
10689,POM121C,100101267
10690,POLB,5423
10691,VPS37C,55048
10692,NTF3,4908
10693,PARS2,25973
10694,GAB2,9846
10695,ELOVL6,79071
10696,CRTC1,23373
10697,ABRAXAS1,84142
10698,LEO1,123169
10699,PGGT1B,5229
10700,FABP6,2172
10701,RALGAPA2,57186
10702,CHRM2,1129
10703,TNS1,7145
10704,RAD21L1,642636
10705,CERS3,204219
10706,TAAR8,83551
10707,C15orf61,145853
10708,RAB3C,115827
10709,SDC4,6385
10710,ELOVL1,64834
10711,FAM72A,729533
10712,ACSM1,116285
10713,EML2,24139
10714,A2M,2
10715,DDX20,11218
10716,PRELID1,27166
10717,CYP51A1,1595
10718,PPARGC1A,10891
10719,GLT8D2,83468
10720,LIMK2,3985
10721,RASSF2,9770
10722,TMEM138,51524
10723,RLBP1,6017
10724,METTL4,64863
10725,LY75,4065
10726,MRPL52,122704
10727,CNIH2,254263
10728,C6orf62,81688
10729,IGFBP3,3486
10730,CHMP1B,57132
10731,PRR30,339779
10732,OR2T29,343563
10733,BORCS7,119032
10734,MNS1,55329
10735,EID2B,126272
10736,SPPL2B,56928
10737,SDE2,163859
10738,DNASE2B,58511
10739,TLR1,7096
10740,ZNF66,7617
10741,ZNF234,10780
10742,ST3GAL1,6482
10743,FSIP2,401024
10744,GSX2,170825
10745,ADCY6,112
10746,OR4K17,390436
10747,E4F1,1877
10748,ETS1,2113
10749,ABCB9,23457
10750,SNAPC3,6619
10751,B4GALNT4,338707
10752,METTL3,56339
10753,HMOX1,3162
10754,FZD4,8322
10755,HIVEP2,3097
10756,CSDE1,7812
10757,ZNF687,57592
10758,SUMO3,6612
10759,GHRHR,2692
10760,OR5M3,219482
10761,PGGHG,80162
10762,PVRIG,79037
10763,ZNF785,146540
10764,CWC25,54883
10765,FUNDC1,139341
10766,NPM2,10361
10767,TNFSF4,7292
10768,RELT,84957
10769,FAM104B,90736
10770,SAP25,100316904
10771,GCDH,2639
10772,C1orf198,84886
10773,SEC11C,90701
10774,OR52N1,79473
10775,SMAGP,57228
10776,ACOT11,26027
10777,RITA1,84934
10778,PI3,5266
10779,DYNLT1,6993
10780,ZNF671,79891
10781,GLTP,51228
10782,TEX51,101929926
10783,KLRC1,3821
10784,TNFRSF1B,7133
10785,RPL17-C18orf32,100526842
10786,NLRP10,338322
10787,CCKBR,887
10788,SCEL,8796
10789,POU3F3,5455
10790,ABCC2,1244
10791,CMTM7,112616
10792,PPIH,10465
10793,CLNS1A,1207
10794,METTL18,92342
10795,GALNT18,374378
10796,DBN1,1627
10797,C1orf61,10485
10798,OXCT2,64064
10799,FMNL3,91010
10800,GSTZ1,2954
10801,DACT2,168002
10802,ATP5F1C,509
10803,RACGAP1,29127
10804,MIXL1,83881
10805,FSBP,100861412
